"cell","center_x","center_y"
"cell21296",3242.40741270781,-3460.81146266684
"cell21297",3212.97741194442,-3512.05746399611
"cell21298",3215.51541201025,-3436.56546203792
"cell21299",3166.42941073701,-3536.7300646361
"cell21300",3121.60940957442,-3424.52346172556
"cell21301",3157.41141050309,-3352.91945986822
"cell21302",3247.69941284508,-3438.67146209255
"cell21303",3129.65540978312,-3337.47545946762
"cell21304",3152.38941037282,-3534.73746458441
"cell21305",3143.58741014451,-3512.92146401852
"cell21306",3159.03141054511,-3495.5874635689
"cell21307",3261.63141320646,-3450.92946241051
"cell21308",3165.29541070759,-3324.9528591428
"cell21309",3160.00341057032,-3457.8954625912
"cell21310",3273.51141351461,-3335.15345940739
"cell21311",3105.51740915701,-3434.45946198329
"cell21312",3281.60601372458,-3417.98946155608
"cell21313",3210.49341187999,-3380.13546057418
"cell21314",3083.21540857852,-3360.42546006292
"cell21315",3137.12787494063,-3627.69953013957
"cell21316",3109.91187423468,-3693.95753185824
"cell21317",3189.12987628952,-3533.25352768973
"cell21318",3236.81187752634,-3691.85153180361
"cell21319",3158.40387549251,-3598.86352939159
"cell21320",3113.96187433973,-3556.90552830324
"cell21321",3087.71787365898,-3670.46753124893
"cell21322",3186.59187622368,-3654.42953083292
"cell21323",3162.66987560317,-3596.81152933836
"cell21324",3167.74587573484,-3735.04613292404
"cell21325",3190.85787633434,-3680.07953149825
"cell21326",3150.46587528661,-3599.5115294084
"cell21327",3125.84187464789,-3604.31752953306
"cell21328",3135.56187490001,-3548.91352809593
"cell21329",3119.253874477,-3696.11753191426
"cell21330",3246.09987776726,-3554.79952824861
"cell21331",3160.99587555975,-3522.08092739992
"cell21332",3233.03187742829,-3546.05152802169
"cell21333",3253.38987795636,-3571.80952868983
"cell21334",3107.04987416044,-3576.8855288215
"cell21335",3245.45187775046,-3681.15953152627
"cell21336",3084.31587357074,-3737.26013298146
"cell21337",3138.26187497005,-3526.83292752318
"cell21338",3236.86587752774,-3732.99953287095
"cell21339",3165.80187568441,-3550.96552814916
"cell21340",3128.64987472072,-3688.28753171116
"cell21341",3196.47387648001,-3634.17953030765
"cell21342",3093.38787380606,-3687.58553169295
"cell21343",3178.86987602338,-3698.22353196889
"cell21344",3102.45987404138,-3624.83753006533
"cell21345",3245.72187775746,-3566.19352854416
"cell21346",3102.56787404418,-3641.68553050235
"cell21347",3106.61787414923,-3586.06552905962
"cell21348",3170.28387580067,-3601.56352946162
"cell21349",3244.20987771824,-3635.96153035387
"cell21350",3225.30987722799,-3705.56753215939
"cell21351",3114.28587434813,-3627.69953013957
"cell21352",3240.75387762859,-3564.03352848813
"cell21353",3152.94987535104,-3573.42952873185
"cell21354",3091.55187375844,-3582.23152896017
"cell21355",3182.16387610883,-3680.83553151786
"cell21356",3124.76187461987,-3643.95353056118
"cell21357",3096.8438738957,-3675.8135313876
"cell21358",3092.30787377805,-3597.99952936918
"cell21359",3125.46387463808,-3628.23953015357
"cell21360",3113.52987432852,-3546.8075280413
"cell21361",3200.41587658226,-3561.6575284265
"cell21362",3140.42187502608,-3663.87953107804
"cell21363",3202.8458766453,-3661.88153102621
"cell21364",3069.47127318569,-3651.72953076288
"cell21365",3249.87987786531,-3608.20552963391
"cell21366",3096.8978738971,-3524.39752746001
"cell21367",3120.38787450641,-3705.18953214958
"cell21368",3087.17787364498,-3723.00953261182
"cell21369",3080.7389556244,-3823.28436200693
"cell21370",3237.39295968786,-3892.08036379144
"cell21371",3184.74295832217,-3846.07236259803
"cell21372",3165.41095782071,-3785.64636103064
"cell21373",3188.84695842862,-3914.54436437413
"cell21374",3272.22296059132,-3787.48236107826
"cell21375",3183.93295830116,-3808.81236163154
"cell21376",3157.47295761481,-3925.50636465847
"cell21377",3126.638956815,-3758.70036033168
"cell21378",3176.04895809665,-3833.81436228007
"cell21379",3197.32495864853,-3815.83236181363
"cell21380",3173.56495803222,-3751.30236013979
"cell21381",3078.41695556417,-3833.54436227307
"cell21382",3093.21295594797,-3798.0663613528
"cell21383",3091.32295589894,-3927.6123647131
"cell21384",3212.28295903653,-3787.32036107406
"cell21385",3253.64696010947,-3857.57436289638
"cell21386",3173.45695802942,-3725.38775946759
"cell21387",3139.05895713717,-3758.80836033449
"cell21388",3063.08635516651,-3767.1243605502
"cell21389",3133.6049569957,-3937.32696496509
"cell21390",3171.782957986,-3755.29836024344
"cell21391",3124.80295676738,-3874.58436333761
"cell21392",3112.92295645922,-3727.11575951241
"cell21393",3266.22896043584,-3806.38236156851
"cell21394",3202.1309587732,-3939.43296501972
"cell21395",3230.58895951137,-3844.72236256301
"cell21396",3186.57895836979,-3784.94436101243
"cell21397",3139.22095714137,-3783.16236096621
"cell21398",3275.29556067102,-3889.4883637242
"cell21399",3197.54095865414,-3828.6303621456
"cell21400",3271.0889605619,-3778.46436084434
"cell21401",3080.95495563,-3778.84236085415
"cell21402",3246.62695992738,-3808.38036162034
"cell21403",3196.67695863172,-3889.056363713
"cell21404",3155.47495756298,-3852.12036275491
"cell21405",3236.90695967525,-3753.40836019441
"cell21406",3084.78895572945,-3901.69236404076
"cell21407",3088.3529558219,-3858.8163629286
"cell21408",3066.11035524495,-3728.84375955723
"cell21409",3086.67895577848,-3834.94836230949
"cell21410",3103.7429562211,-3749.46636009216
"cell21411",3078.14695555717,-3853.30836278573
"cell21412",3114.43495649844,-3742.60835991427
"cell21413",3072.20695540309,-3732.18635964394
"cell21414",3162.65695774928,-3757.94436031207
"cell21415",3237.28495968506,-3784.29636099562
"cell21416",3080.5229556188,-3905.47236413881
"cell21417",3093.91495596617,-3871.12836324796
"cell21418",3090.35095587373,-3849.63636269048
"cell21419",3159.63295767084,-3795.15036127716
"cell21420",3102.87895619869,-3738.77435981482
"cell21421",3263.420960363,-3830.62836219743
"cell21422",3159.09295765683,-3888.13836368918
"cell21423",3089.81095585972,-3772.41636068746
"cell21424",3277.29356072284,-3871.99236327037
"cell21425",3254.07896012068,-3788.13036109507
"cell21426",3140.73295718059,-3904.12236410379
"cell21427",3067.08235527016,-3830.79036220163
"cell21428",3153.31495750695,-3821.0163619481
"cell21429",3184.28825530782,-4088.22772693262
"cell21430",3188.17625540867,-3965.3237237446
"cell21431",3189.7962554507,-4132.7237280868
"cell21432",3093.40625295043,-4035.41572556272
"cell21433",3110.20025338605,-4015.43572504446
"cell21434",3179.32025517896,-3939.67372307926
"cell21435",3222.03425628692,-4130.56372803077
"cell21436",3204.21425582469,-4038.16972563416
"cell21437",3097.45625305548,-4083.79972681776
"cell21438",3107.66225332022,-4138.71232824214
"cell21439",3160.25825468451,-4136.71972819045
"cell21440",3202.16225577146,-4102.3217272982
"cell21441",3056.42165199108,-4034.82172554731
"cell21442",3181.15625522658,-4060.79572622105
"cell21443",3219.82025622949,-4064.5757263191
"cell21444",3212.31425603479,-3997.29172457382
"cell21445",3086.00825275853,-3948.25972330198
"cell21446",3143.08625423908,-4066.68172637373
"cell21447",3185.09825532883,-3934.921722956
"cell21448",3164.14625478536,-3986.65372429788
"cell21449",3113.17025346309,-3970.50772387907
"cell21450",3237.80225669593,-4105.45372737944
"cell21451",3192.98225553334,-4140.44032828696
"cell21452",3098.9142530933,-4118.08972770721
"cell21453",3115.81625353172,-3953.11972342804
"cell21454",3095.35025300086,-3991.35172441974
"cell21455",3248.54825697467,-4135.42372815683
"cell21456",3176.29625510052,-4017.59572510049
"cell21457",3109.82225337625,-4023.85972526297
"cell21458",3141.19625419006,-4054.31572605297
"cell21459",3101.18225315213,-4033.3637255095
"cell21460",3064.30025219545,-4047.24172586948
"cell21461",3217.33625616506,-4050.31972594932
"cell21462",3158.31425463408,-3987.57172432169
"cell21463",3103.82825322077,-4099.56772722676
"cell21464",3225.81425638497,-3931.19572285935
"cell21465",3243.6882568486,-4084.12372682616
"cell21466",3167.2782548666,-4006.41772481054
"cell21467",3267.76685747318,-3972.9917239435
"cell21468",3126.23825380206,-3975.09772399813
"cell21469",3080.77025262266,-4005.22972477973
"cell21470",3256.59425718337,-3933.25312291272
"cell21471",3256.27025717497,-3948.20572330058
"cell21472",3067.37825227529,-4021.48372520134
"cell21473",3101.72225316614,-4021.80772520974
"cell21474",3199.67825570703,-4094.11372708529
"cell21475",3252.49025707692,-4060.90372622386
"cell21476",3125.91425379366,-4085.41972685978
"cell21477",3103.72025321797,-3965.2157237418
"cell21478",3131.04425392672,-4036.76572559774
"cell21479",3144.86825428531,-4112.14972755313
"cell21480",3132.28625395894,-4050.48172595352
"cell21481",3068.99825231731,-3971.37172390148
"cell21482",3138.22625411302,-4076.13172661886
"cell21483",3125.75225378945,-4053.01972601935
"cell21484",3132.39425396174,-3999.45172462985
"cell21485",3110.36225339025,-3950.3657233566
"cell21486",3131.09825392812,-4066.46572636813
"cell21487",3203.24225579947,-4010.7377249226
"cell21488",3187.25825538486,-3986.43772429228
"cell21489",3153.72425451502,-4023.80572526157
"cell21490",3157.66625461727,-4026.3437253274
"cell21491",3223.65425632894,-3982.00972417742
"cell21492",3226.08425639197,-4014.24772501364
"cell21493",3180.13025519997,-3929.95372282714
"cell21494",3115.38425352052,-3962.78572367877
"cell21495",3220.3062562421,-3941.56372312829
"cell21496",3072.51246932149,-4244.60435469449
"cell21497",3225.2784732841,-4201.56635357812
"cell21498",3090.54846978933,-4340.502957182
"cell21499",3144.11647117883,-4130.88575174473
"cell21500",3185.37247224897,-4295.63435601816
"cell21501",3241.96447371691,-4215.1203539297
"cell21502",3072.9984693341,-4215.98435395211
"cell21503",3163.28647167608,-4294.33835598454
"cell21504",3190.12447237223,-4219.87235405296
"cell21505",3180.1884721145,-4252.9203549102
"cell21506",3088.98246974871,-4211.07035382465
"cell21507",3155.13247146457,-4339.8009571638
"cell21508",3149.94847133011,-4198.27235349268
"cell21509",3083.96046961844,-4273.65635544807
"cell21510",3173.27647193521,-4222.08635411039
"cell21511",3097.46046996862,-4320.74435666949
"cell21512",3055.0758688692,-4234.18235442415
"cell21513",3221.28247318044,-4189.30835326016
"cell21514",3148.43647129089,-4297.79435607418
"cell21515",3213.93847298995,-4321.17635668069
"cell21516",3140.17447107658,-4335.16235704347
"cell21517",3184.88647223637,-4157.07035242394
"cell21518",3062.30646905676,-4288.50635583326
"cell21519",3173.00647192821,-4141.24835201353
"cell21520",3208.75447285548,-4183.74635311589
"cell21521",3079.58646950498,-4169.6523527503
"cell21522",3230.94847343117,-4155.66635238752
"cell21523",3187.5864723064,-4320.04235665128
"cell21524",3093.30246986076,-4226.35235422105
"cell21525",3108.74647026137,-4165.22435263544
"cell21526",3077.53446945176,-4220.73635407537
"cell21527",3084.28446962684,-4186.71635319293
"cell21528",3192.12247242406,-4328.14235686138
"cell21529",3168.63247181475,-4198.86635350809
"cell21530",3113.98447039723,-4274.73635547608
"cell21531",3199.57447261736,-4156.80035241693
"cell21532",3178.62247207388,-4309.35035637394
"cell21533",3057.93786894344,-4303.19435621426
"cell21534",3150.00247133151,-4271.92835540324
"cell21535",3085.95846967027,-4242.17435463145
"cell21536",3227.49247334152,-4338.61295713298
"cell21537",3186.93847228959,-4261.72235513851
"cell21538",3134.77447093651,-4297.25435606018
"cell21539",3156.7524715066,-4204.21235364676
"cell21540",3138.82447104156,-4178.56235298142
"cell21541",3164.25847170129,-4179.69635301083
"cell21542",3159.66847158223,-4127.96975166909
"cell21543",3147.78847127408,-4336.56635707989
"cell21544",3168.79447181895,-4204.21235364676
"cell21545",3144.38647118583,-4337.64635710791
"cell21546",3214.31647299975,-4209.93635379523
"cell21547",3087.25446970388,-4326.30635681376
"cell21548",3134.3964709267,-4248.00635478273
"cell21549",3186.02047226578,-4312.42835645378
"cell21550",3205.40647276863,-4309.94435638934
"cell21551",3119.81647054851,-4179.91235301644
"cell21552",3264.86047431082,-4283.21435569599
"cell21553",3108.80047026277,-4298.712356098
"cell21554",3071.32446929067,-4243.63235466927
"cell21555",3149.1622643955,-4448.07372584566
"cell21556",3139.87426415458,-4431.22572540864
"cell21557",3138.52426411957,-4513.73772754893
"cell21558",3171.2482649684,-4531.55772801116
"cell21559",3224.7622663565,-4498.94172716513
"cell21560",3209.4262659587,-4509.63372744247
"cell21561",3115.95226353407,-4513.14372753352
"cell21562",3093.81226295978,-4381.9237241298
"cell21563",3237.93826669827,-4351.30572333559
"cell21564",3114.22426348925,-4447.74972583726
"cell21565",3258.2368672248,-4507.20372737944
"cell21566",3175.83826508746,-4510.49772746488
"cell21567",3055.85026197508,-4459.25172613561
"cell21568",3170.92426495999,-4357.46172349527
"cell21569",3166.38826484233,-4353.95172340423
"cell21570",3124.43026375398,-4442.61972570419
"cell21571",3219.09226620942,-4360.05372356251
"cell21572",3205.86226586625,-4334.29572289437
"cell21573",3117.89626358449,-4340.66772305965
"cell21574",3184.37026530877,-4508.49972741306
"cell21575",3152.67226448655,-4463.78772625327
"cell21576",3097.05226304382,-4362.15972361714
"cell21577",3211.69426601753,-4444.99572576582
"cell21578",3168.65626490116,-4416.86172503605
"cell21579",3174.97426506504,-4493.16372701526
"cell21580",3213.04426605254,-4474.37172652781
"cell21581",3244.68826687336,-4509.84972744808
"cell21582",3117.46426357329,-4466.86572633311
"cell21583",3239.12626672909,-4505.47572733462
"cell21584",3112.82026345283,-4475.55972655863
"cell21585",3129.77626389265,-4508.49972741306
"cell21586",3259.97026726976,-4465.02972628549
"cell21587",3152.94226449355,-4473.7777265124
"cell21588",3196.03426561132,-4348.65972326696
"cell21589",3242.79826682433,-4391.04972436652
"cell21590",3220.01026623324,-4494.99972706288
"cell21591",3130.80226391926,-4326.63312269561
"cell21592",3158.55826463923,-4443.75372573361
"cell21593",3110.6602633968,-4441.75572568178
"cell21594",3087.11626278609,-4478.74572664127
"cell21595",3204.62026583403,-4435.5457255207
"cell21596",3217.3102661632,-4406.38572476432
"cell21597",3244.74226687476,-4424.52972523496
"cell21598",3143.16826424003,-4386.78372425586
"cell21599",3230.70226651058,-4448.18172584847
"cell21600",3228.75826646015,-4418.26572507247
"cell21601",3074.42626245692,-4506.39372735843
"cell21602",3245.82226690277,-4364.26572367176
"cell21603",3260.01886727102,-4374.6337239407
"cell21604",3121.46026367694,-4538.73432819732
"cell21605",3140.25226416439,-4439.91972563416
"cell21606",3051.48166186176,-4372.31172388047
"cell21607",3151.21426444873,-4440.08172563836
"cell21608",3133.9342640005,-4456.98372607678
"cell21609",3122.91826371476,-4450.7197259143
"cell21610",3193.71226555109,-4425.82572526857
"cell21611",3109.14826335758,-4429.33572535962
"cell21612",3242.09626680613,-4473.8317265138
"cell21613",3203.75626581162,-4369.01772379503
"cell21614",3181.77826524153,-4458.4417261146
"cell21615",3078.26026255637,-4351.629723344
"cell21616",3188.04226540402,-4403.19972468168
"cell21617",3200.51626572758,-4384.94772420824
"cell21618",3086.19826276228,-4356.48972347006
"cell21619",3202.4062657766,-4351.4137233384
"cell21620",3183.72226529196,-4417.72572505847
"cell21621",3185.45026533678,-4478.20572662726
"cell21622",3157.85626462102,-4415.83572500944
"cell21623",3249.17026698962,-4502.28972725198
"cell21624",3176.70226510987,-4519.4617276974
"cell21625",3078.09826255217,-4391.96772439033
"cell21626",3141.71026420221,-4463.78772625327
"cell21627",3194.6842655763,-4435.97772553191
"cell21628",3056.71426199749,-4412.3797249198
"cell21629",3229.24426647276,-4378.57572404295
"cell21630",3226.92226641253,-4423.71972521394
"cell21631",3254.89426713809,-4498.18572714552
"cell21632",3174.59626505524,-4408.65372482315
"cell21633",3249.81826700643,-4484.95572680235
"cell21634",3249.54826699942,-4416.42972502485
"cell21635",3225.95026638731,-4475.93772656843
"cell21636",3086.36026276648,-4427.39172530919
"cell21637",3226.54426640272,-4407.35772478953
"cell21638",3122.81026371196,-4374.7417239435
"cell21639",3068.27026229724,-4415.02572498843
"cell21640",3070.47558473796,-4576.33809504285
"cell21641",3222.21558867395,-4658.41809717193
"cell21642",3162.97758713737,-4584.65409525856
"cell21643",3228.69558884203,-4630.39209644496
"cell21644",3232.31358893588,-4681.42209776863
"cell21645",3126.58158619329,-4648.91409692541
"cell21646",3108.81558573246,-4556.682094533
"cell21647",3184.46958769485,-4642.32609675452
"cell21648",3067.34358465672,-4671.3240975067
"cell21649",3079.54758497328,-4715.17209864408
"cell21650",3175.93758747354,-4584.97809526697
